ERR,4981,622
ERR,5074,634
ERR,5092,636
ERR,4852,606
OK,5685,710
ERR,5333,666
ERR,4963,620
ERR,4981,622
ERR,4907,613
ERR,4907,613
ERR,4889,611
ERR,5000,625
OK,4778,597
ERR,4741,592
ERR,4889,611
ERR,4907,613
ERR,4777,597
ERR,4926,615
ERR,4833,604
ERR,4907,613
OK,4777,597
ERR,4555,569
OK,4759,594
ERR,5092,636
OK,4703,587
ERR,4852,606
OK,4592,574
ERR,4630,578
OK,4797,599
OK,4574,571
ERR,4444,555
OK,4463,557
OK,4759,594
OK,4629,578
ERR,4740,592
OK,4722,590
ERR,4500,562
ERR,4834,604
OK,4796,599
OK,4740,592
ERR,4777,597
ERR,4555,569
OK,4648,581
ERR,4666,583
ERR,4593,574
ERR,4092,511
OK,4408,551
ERR,4389,548
OK,4685,585
OK,4556,569
ERR,4611,576
ERR,4574,571
ERR,4370,546
ERR,4389,548
OK,4518,564
OK,4500,562
OK,4093,511
ERR,4500,562
ERR,4574,571
OK,4481,560
ERR,4704,588
OK,4723,590
OK,4481,560
OK,4426,553
OK,4463,557
OK,4482,560
OK,4296,537
OK,4556,569
OK,4425,553
OK,4370,546
OK,4388,548
OK,18444,2305
OK,4315,539
OK,4426,553
OK,4389,548
OK,4222,527
OK,4389,548
OK,4426,553
OK,4259,532
OK,4426,553
OK,4388,548
OK,4241,530
OK,4259,532
OK,4371,546
OK,4333,541
OK,4500,562
OK,4352,544
OK,4296,537
OK,4334,541
OK,4073,509
OK,4315,539
OK,4314,539
OK,4259,532
OK,17963,2245
OK,4074,509
OK,4073,509
OK,4352,544
OK,4333,541
OK,4204,525
OK,4259,532
OK,4277,534
OK,4370,546
OK,4352,544
OK,4240,530
OK,4408,551
OK,4333,541
OK,3981,497
OK,4074,509
OK,4037,504
OK,4241,530
OK,4222,527
OK,4111,513
OK,4407,550
OK,4296,537
OK,4185,523
OK,4407,550
OK,4185,523
OK,4037,504
OK,4333,541
OK,4074,509
OK,4074,509
OK,3907,488
OK,3907,488
OK,4222,527
OK,4130,516
OK,4203,525
OK,4185,523
OK,4055,506
OK,3889,486
OK,4185,523
OK,4092,511
OK,3889,486
OK,4037,504
OK,4129,516
OK,4037,504
OK,4148,518
OK,4166,520
OK,4074,509
OK,4037,504
OK,3907,488
OK,4074,509
OK,4278,534
OK,4074,509
OK,4056,507
OK,4259,532
OK,4019,502
OK,4111,513
OK,3944,493
OK,4018,502
OK,4092,511
OK,3945,493
OK,3741,467
OK,3852,481
OK,3963,495
OK,3926,490
OK,3963,495
OK,3871,483
OK,4018,502
OK,4148,518
OK,3963,495
OK,3981,497
OK,4019,502
OK,3963,495
OK,4019,502
OK,3593,449
OK,3871,483
OK,4037,504
OK,3907,488
OK,3574,446
OK,3778,472
OK,3851,481
OK,3926,490
OK,3814,476
OK,4055,506
OK,4000,500
OK,4018,502
OK,3722,465
OK,3796,474
OK,3963,495
OK,3926,490
OK,3907,488
OK,3741,467
OK,3944,493
OK,3778,472
OK,3740,467
OK,3889,486
OK,3907,488
OK,3870,483
OK,3741,467
OK,3741,467
OK,3611,451
OK,3963,495
OK,3889,486
OK,3740,467
OK,3908,488
OK,3741,467
OK,3630,453
OK,3648,456
OK,22629,2828
OK,4537,567
OK,3851,481
OK,4000,500
OK,3889,486
OK,3871,483
OK,3907,488
OK,3999,499
OK,3723,465
OK,3611,451
OK,3518,439
OK,4074,509
OK,3760,470
OK,3852,481
OK,3703,462
OK,3908,488
OK,3852,481
OK,3722,465
OK,3666,458
OK,3611,451
OK,3723,465
OK,3648,456
OK,3704,463
OK,3777,472
OK,3833,479
OK,3703,462
OK,3815,476
OK,3760,470
OK,3630,453
OK,3926,490
OK,3685,460
OK,3592,449
OK,3722,465
OK,3703,462
OK,3703,462
OK,3593,449
OK,3593,449
OK,3740,467
OK,3722,465
OK,3722,465
OK,3574,446
OK,3777,472
OK,4018,502
OK,3759,469
OK,3574,446
OK,3574,446
OK,3611,451
OK,3481,435
OK,3592,449
OK,3685,460
OK,3852,481
OK,3722,465
OK,3445,430
OK,3555,444
OK,3666,458
OK,3722,465
OK,3574,446
OK,3426,428
OK,3759,469
OK,3426,428
OK,3426,428
OK,3426,428
OK,3592,449
OK,3537,442
OK,3407,425
OK,3592,449
OK,3611,451
OK,3574,446
OK,3444,430
OK,3592,449
OK,3592,449
OK,3611,451
OK,3555,444
OK,3556,444
OK,3555,444
OK,3592,449
OK,3722,465
OK,3537,442
OK,3574,446
OK,3537,442
OK,3555,444
OK,3370,421
OK,3685,460
OK,3537,442
OK,3574,446
OK,3556,444
OK,3500,437
OK,3481,435
OK,3278,409
OK,3426,428
OK,3574,446
OK,3870,483
OK,3426,428
OK,3444,430
OK,3740,467
OK,3593,449
OK,3444,430
OK,3574,446
OK,3555,444
OK,3537,442
OK,3685,460
OK,3500,437
OK,3574,446
OK,3519,439
OK,3537,442
OK,19925,2490
OK,3259,407
OK,3259,407
OK,3315,414
OK,3537,442
OK,3537,442
OK,3407,425
OK,3426,428
OK,3555,444
OK,3500,437
OK,3426,428
OK,3425,428
OK,3277,409
OK,3389,423
OK,3278,409
OK,3407,425
OK,3241,405
OK,3370,421
OK,3537,442
OK,3055,381
OK,3370,421
OK,3407,425
OK,3518,439
OK,3278,409
OK,3074,384
OK,3000,375
OK,2907,363
OK,3148,393
OK,3056,382
OK,3019,377
OK,3037,379
OK,2908,363
OK,2908,363
OK,3037,379
OK,3019,377
OK,3037,379
OK,3018,377
OK,3167,395
OK,3018,377
OK,3018,377
OK,3074,384
OK,3018,377
OK,3111,388
OK,3148,393
OK,3000,375
OK,2907,363
OK,3019,377
OK,2777,347
OK,2888,361
OK,3148,393
OK,2908,363
OK,2870,358
OK,2889,361
OK,3019,377
OK,2870,358
OK,2926,365
OK,3018,377
OK,3037,379
OK,3037,379
OK,2889,361
OK,3037,379
OK,3037,379
OK,2926,365
OK,3019,377
OK,2834,354
OK,2944,368
OK,3074,384
OK,3018,377
OK,3167,395
OK,3352,419
OK,3129,391
OK,2778,347
OK,2908,363
OK,2870,358
OK,3037,379
OK,3037,379
OK,2629,328
OK,3000,375
OK,2759,344
OK,2870,358
OK,2926,365
OK,3037,379
OK,2760,345
OK,2889,361
OK,2871,358
OK,2907,363
OK,2908,363
OK,3055,381
OK,2908,363
OK,2907,363
OK,2908,363
OK,2741,342
OK,2722,340
OK,2871,358
OK,2870,358
OK,2870,358
OK,2907,363
OK,2870,358
OK,2870,358
OK,2778,347
OK,2778,347
OK,2963,370
OK,2870,358
OK,2907,363
OK,3074,384
OK,2722,340
OK,3000,375
OK,2926,365
OK,2777,347
OK,3055,381
OK,2611,326
OK,2889,361
OK,2999,374
OK,2907,363
OK,2611,326
OK,2871,358
OK,2889,361
OK,2760,345
OK,2685,335
OK,2796,349
OK,3000,375
OK,2722,340
OK,2963,370
OK,2963,370
OK,2889,361
OK,2870,358
OK,2629,328
OK,2722,340
OK,2722,340
OK,2740,342
OK,2796,349
OK,2870,358
OK,2722,340
OK,3166,395
OK,2852,356
OK,3037,379
OK,2685,335
OK,2760,345
OK,3000,375
OK,2778,347
OK,2759,344
OK,2778,347
OK,2741,342
OK,2833,354
OK,2741,342
OK,2574,321
OK,2834,354
OK,3426,428
OK,2981,372
OK,2999,374
OK,2889,361
OK,2870,358
OK,2870,358
OK,2870,358
OK,2611,326
OK,2759,344
OK,2815,351
OK,2574,321
OK,2833,354
OK,2704,338
OK,2759,344
OK,2593,324
OK,2593,324
OK,2833,354
OK,2740,342
OK,2815,351
OK,2834,354
OK,2833,354
OK,2722,340
OK,2870,358
OK,3148,393
OK,2963,370
OK,3130,391
OK,3037,379
OK,2982,372
OK,2741,342
OK,2704,338
OK,2722,340
OK,2722,340
OK,2740,342
OK,2445,305
OK,2611,326
OK,2704,338
OK,2704,338
OK,2593,324
OK,2741,342
OK,2760,345
OK,2611,326
OK,2593,324
OK,2833,354
OK,2611,326
OK,2592,324
OK,2741,342
OK,2741,342
OK,2481,310
OK,2556,319
OK,2500,312
OK,2463,307
OK,2852,356
OK,2630,328
OK,2741,342
OK,2629,328
OK,2778,347
OK,2722,340
OK,2704,338
OK,2426,303
OK,2611,326
OK,2722,340
OK,2907,363
OK,2241,280
OK,2889,361
OK,2704,338
OK,2592,324
OK,2611,326
OK,2611,326
OK,2685,335
OK,2685,335
OK,2462,307
OK,2463,307
OK,2704,338
OK,2611,326
OK,2722,340
OK,2870,358
OK,2833,354
OK,2611,326
OK,2482,310
OK,2556,319
OK,2611,326
OK,2611,326
OK,2759,344
OK,2630,328
OK,2722,340
OK,2759,344
OK,2593,324
OK,2722,340
OK,2759,344
OK,2740,342
OK,2611,326
OK,2722,340
OK,2741,342
OK,2722,340
OK,2741,342
OK,2593,324
OK,2889,361
OK,2555,319
OK,2759,344
OK,2759,344
OK,2611,326
OK,2593,324
OK,2630,328
OK,3185,398
OK,2741,342
OK,2722,340
OK,2444,305
OK,2611,326
OK,2629,328
OK,2648,331
OK,2611,326
OK,2592,324
OK,2574,321
OK,2611,326
OK,2630,328
OK,2907,363
OK,2500,312
OK,2611,326
OK,2629,328
OK,2592,324
OK,2722,340
OK,2611,326
OK,2722,340
OK,2611,326
OK,2759,344
OK,2778,347
OK,2611,326
OK,2574,321
OK,2556,319
OK,2593,324
OK,2760,345
OK,2833,354
OK,2870,358
OK,2741,342
OK,2648,331
OK,2630,328
OK,2611,326
OK,2593,324
OK,2555,319
OK,2741,342
OK,2722,340
OK,2593,324
OK,2629,328
OK,2759,344
OK,2611,326
OK,2593,324
OK,2889,361
OK,2907,363
OK,2740,342
OK,2741,342
OK,2648,331
OK,2666,333
OK,2611,326
OK,2759,344
OK,2352,294
OK,2703,337
OK,2629,328
OK,2740,342
OK,2592,324
OK,2611,326
OK,2777,347
OK,2648,331
OK,2592,324
OK,2611,326
OK,2481,310
OK,2722,340
OK,2611,326
OK,2500,312
OK,2499,312
OK,2630,328
OK,2611,326
OK,2630,328
OK,2463,307
OK,2463,307
OK,2500,312
OK,2352,294
OK,2481,310
OK,2351,293
OK,2463,307
OK,2740,342
OK,2611,326
OK,2796,349
OK,2722,340
OK,2611,326
OK,2574,321
OK,2444,305
OK,2574,321
OK,2592,324
OK,2593,324
OK,2500,312
OK,2481,310
OK,2463,307
OK,2500,312
OK,2481,310
OK,2629,328
OK,2444,305
OK,2371,296
OK,2611,326
OK,2592,324
OK,2481,310
OK,2370,296
OK,2463,307
OK,2592,324
OK,2500,312
OK,2500,312
OK,3240,405
OK,2370,296
OK,11925,1490
OK,2592,324
OK,2407,300
OK,2500,312
OK,2499,312
OK,2574,321
OK,2482,310
OK,2371,296
OK,2352,294
OK,2593,324
OK,2630,328
OK,2630,328
OK,2518,314
OK,2574,321
OK,2574,321
OK,2315,289
OK,2500,312
OK,2482,310
OK,2445,305
OK,2482,310
OK,2462,307
OK,2463,307
OK,2537,317
OK,2611,326
OK,2482,310
OK,2463,307
OK,2500,312
OK,2500,312
OK,2574,321
OK,2481,310
OK,2463,307
OK,2351,293
OK,2351,293
OK,2481,310
OK,2334,291
OK,2389,298
OK,2481,310
OK,2519,314
OK,2092,261
OK,2500,312
OK,2352,294
OK,2444,305
OK,2407,300
OK,2574,321
OK,2388,298
OK,2315,289
OK,2537,317
OK,2703,337
OK,2463,307
OK,2500,312
OK,2778,347
OK,2574,321
OK,2482,310
OK,2259,282
OK,2481,310
OK,2222,277
OK,2370,296
OK,2593,324
OK,2388,298
OK,2500,312
OK,2463,307
OK,2352,294
OK,2574,321
OK,2445,305
