ERR,6186,773
ERR,5852,731
OK,6129,766
ERR,5833,729
ERR,6370,796
ERR,5871,733
OK,6352,794
ERR,5833,729
ERR,7093,886
OK,5796,724
ERR,5889,736
ERR,5741,717
ERR,6093,761
ERR,6223,777
ERR,5870,733
ERR,5463,682
ERR,6018,752
OK,5741,717
ERR,5463,682
ERR,5870,733
ERR,5333,666
ERR,5593,699
OK,5574,696
ERR,5648,706
ERR,5481,685
ERR,5667,708
OK,5389,673
OK,5667,708
ERR,5389,673
OK,5148,643
ERR,5630,703
OK,5370,671
OK,5704,713
OK,5778,722
OK,5518,689
OK,5240,655
ERR,5630,703
ERR,5297,662
OK,5481,685
OK,5296,662
OK,5278,659
OK,4963,620
ERR,5518,689
OK,5149,643
OK,5444,680
ERR,5056,632
ERR,5426,678
OK,4944,618
OK,5278,659
ERR,5315,664
ERR,5111,638
ERR,5296,662
ERR,5223,652
ERR,5370,671
ERR,5259,657
ERR,5537,692
OK,4907,613
OK,5000,625
ERR,5111,638
ERR,5278,659
OK,4926,615
ERR,5222,652
OK,5130,641
OK,5000,625
OK,5037,629
OK,5019,627
OK,5111,638
OK,4982,622
OK,5074,634
OK,4981,622
OK,5092,636
OK,4889,611
OK,4926,615
OK,5018,627
OK,4907,613
OK,4778,597
OK,4982,622
OK,4907,613
OK,4908,613
OK,4796,599
OK,4852,606
OK,4778,597
OK,5167,645
OK,4963,620
OK,4815,601
OK,4907,613
OK,5278,659
OK,5074,634
OK,4945,618
OK,5074,634
OK,4981,622
OK,4778,597
OK,5000,625
OK,5574,696
OK,4926,615
OK,4760,595
OK,4870,608
OK,4704,588
OK,4463,557
OK,4630,578
OK,4741,592
OK,4945,618
OK,4500,562
OK,4649,581
OK,4519,564
OK,4796,599
OK,4574,571
OK,4500,562
OK,5111,638
OK,4537,567
OK,4334,541
OK,4667,583
OK,4796,599
OK,4815,601
OK,4537,567
OK,4741,592
OK,4574,571
OK,4611,576
OK,4759,594
OK,4556,569
ERR,3703,462
ERR,3760,470
ERR,3778,472
ERR,3574,446
ERR,3815,476
ERR,3648,456
OK,3834,479
ERR,3815,476
ERR,3815,476
ERR,3778,472
ERR,3797,474
OK,3723,465
OK,3500,437
OK,10371,1296
OK,3630,453
OK,3759,469
ERR,3611,451
ERR,3500,437
OK,3537,442
OK,3667,458
ERR,3778,472
ERR,3648,456
ERR,3519,439
ERR,3740,467
ERR,3630,453
ERR,3666,458
ERR,3630,453
OK,3630,453
ERR,3667,458
ERR,3630,453
OK,3778,472
OK,3611,451
OK,3907,488
OK,3759,469
OK,3630,453
OK,3593,449
OK,3611,451
OK,3537,442
OK,3630,453
OK,3334,416
OK,3482,435
OK,3463,432
OK,3555,444
OK,3500,437
OK,3501,437
OK,3370,421
OK,3630,453
OK,3112,389
OK,3630,453
OK,3630,453
OK,3481,435
OK,3481,435
OK,3593,449
OK,3629,453
OK,3370,421
OK,3611,451
OK,3463,432
OK,3371,421
OK,3593,449
OK,3630,453
OK,3500,437
OK,3352,419
OK,3296,412
OK,3519,439
OK,3482,435
OK,3537,442
OK,3204,400
OK,3519,439
OK,3203,400
OK,3444,430
OK,3481,435
OK,3407,425
OK,3500,437
OK,3444,430
OK,3481,435
OK,3370,421
OK,3186,398
OK,3297,412
OK,3352,419
OK,3482,435
OK,3445,430
OK,3185,398
OK,3204,400
OK,3371,421
OK,3296,412
OK,3315,414
OK,3741,467
OK,3352,419
OK,3315,414
OK,3426,428
OK,3278,409
OK,3241,405
OK,3314,414
OK,3297,412
OK,3315,414
OK,3296,412
OK,3352,419
OK,3370,421
OK,3259,407
OK,3426,428
OK,3056,382
OK,3333,416
OK,3297,412
OK,3315,414
OK,3223,402
OK,3185,398
OK,3241,405
OK,3111,388
OK,3315,414
OK,3093,386
OK,3278,409
OK,3203,400
OK,3314,414
OK,3185,398
OK,3204,400
OK,3167,395
OK,3315,414
OK,3130,391
OK,3056,382
OK,3055,381
OK,3093,386
OK,3296,412
OK,2963,370
OK,3296,412
OK,3055,381
OK,3148,393
OK,3037,379
OK,3056,382
OK,3037,379
OK,3037,379
OK,3370,421
OK,3000,375
OK,3074,384
OK,2926,365
OK,3222,402
OK,3111,388
OK,3093,386
OK,3296,412
OK,3056,382
OK,2981,372
OK,3056,382
OK,3000,375
OK,3019,377
OK,2945,368
OK,3019,377
OK,3037,379
OK,3000,375
OK,3148,393
OK,3167,395
OK,3037,379
OK,3204,400
OK,3074,384
OK,3055,381
OK,3074,384
OK,3222,402
OK,2889,361
OK,3148,393
OK,2982,372
OK,2908,363
OK,3185,398
OK,3037,379
OK,2778,347
OK,3074,384
OK,2889,361
OK,3018,377
OK,2871,358
OK,3056,382
OK,3037,379
OK,3130,391
OK,3074,384
OK,3037,379
OK,2907,363
OK,3203,400
OK,3056,382
OK,2963,370
OK,2944,368
OK,3074,384
OK,3074,384
OK,3055,381
OK,3019,377
OK,2944,368
OK,3148,393
OK,2945,368
OK,3037,379
OK,3000,375
OK,2760,345
OK,3018,377
OK,3055,381
OK,3000,375
OK,2926,365
OK,2908,363
OK,3000,375
OK,3037,379
OK,3037,379
OK,2741,342
OK,3037,379
OK,3000,375
OK,2945,368
OK,2722,340
OK,2889,361
OK,2981,372
OK,3018,377
OK,2741,342
OK,3018,377
OK,3000,375
OK,2907,363
OK,2908,363
OK,2870,358
OK,2852,356
OK,2741,342
OK,2871,358
OK,3056,382
OK,2889,361
OK,2814,351
OK,3019,377
OK,2741,342
OK,2926,365
OK,2945,368
OK,2945,368
OK,2759,344
OK,3093,386
OK,2907,363
OK,2945,368
OK,2908,363
OK,2908,363
OK,2870,358
OK,2649,331
OK,2778,347
OK,2945,368
OK,2908,363
OK,2907,363
OK,2926,365
OK,2908,363
OK,2907,363
OK,2907,363
OK,2907,363
OK,2759,344
OK,2778,347
OK,2777,347
OK,2740,342
OK,2741,342
OK,2778,347
OK,2889,361
OK,2759,344
OK,2537,317
OK,2963,370
OK,3019,377
OK,2852,356
OK,2759,344
OK,2722,340
OK,2907,363
OK,2648,331
OK,2759,344
OK,2982,372
OK,2908,363
OK,2871,358
OK,2814,351
OK,2889,361
OK,2833,354
OK,2649,331
OK,2797,349
OK,2778,347
OK,2778,347
OK,2741,342
OK,2759,344
OK,2815,351
OK,2945,368
OK,2629,328
OK,2648,331
OK,2741,342
OK,2778,347
OK,3037,379
OK,2759,344
OK,2630,328
OK,2741,342
OK,2778,347
OK,2871,358
OK,2926,365
OK,2777,347
OK,2741,342
OK,2741,342
OK,2889,361
OK,2889,361
OK,4000,500
OK,2778,347
OK,2482,310
OK,2611,326
OK,2778,347
OK,2741,342
OK,2630,328
OK,2797,349
OK,3203,400
OK,2722,340
OK,2722,340
OK,2760,345
OK,2760,345
OK,2648,331
OK,2740,342
OK,2759,344
OK,2760,345
OK,2759,344
OK,2500,312
OK,2777,347
OK,2741,342
OK,2648,331
OK,2648,331
OK,2648,331
OK,2833,354
OK,2648,331
OK,2778,347
OK,2649,331
OK,2889,361
OK,3056,382
OK,2630,328
OK,2500,312
OK,2741,342
OK,2612,326
OK,2759,344
OK,2630,328
OK,2630,328
OK,2796,349
OK,2649,331
OK,2759,344
OK,2611,326
OK,2722,340
OK,2648,331
OK,2630,328
OK,2630,328
OK,2648,331
OK,2741,342
OK,2611,326
OK,2759,344
OK,2704,338
OK,2612,326
OK,2612,326
OK,2481,310
OK,2611,326
OK,2741,342
OK,2592,324
OK,2759,344
OK,2704,338
OK,2704,338
OK,2500,312
OK,2833,354
OK,2611,326
OK,2630,328
OK,2593,324
OK,2722,340
OK,2630,328
OK,2593,324
OK,2648,331
OK,2500,312
OK,2685,335
OK,2629,328
OK,2444,305
OK,2593,324
OK,2648,331
OK,2759,344
OK,2667,333
OK,2592,324
OK,3018,377
OK,2612,326
OK,2722,340
OK,2778,347
OK,2741,342
OK,2463,307
OK,2611,326
OK,2722,340
OK,2592,324
OK,2611,326
OK,2722,340
OK,2333,291
OK,2481,310
OK,2519,314
OK,2500,312
OK,2481,310
OK,2704,338
OK,2463,307
OK,2481,310
OK,1963,245
OK,2574,321
OK,2759,344
OK,2500,312
OK,2481,310
OK,2593,324
OK,2648,331
OK,2445,305
OK,2463,307
OK,2500,312
OK,2352,294
OK,2463,307
OK,2463,307
OK,2612,326
OK,2315,289
OK,2575,321
OK,2426,303
OK,2297,287
OK,2370,296
OK,2426,303
OK,2334,291
OK,2333,291
OK,2463,307
OK,2500,312
OK,2611,326
OK,2463,307
OK,2444,305
OK,2463,307
OK,2463,307
OK,2352,294
OK,2352,294
OK,2426,303
OK,2463,307
OK,2352,294
OK,2445,305
OK,2574,321
OK,2500,312
OK,2444,305
OK,2333,291
OK,2445,305
OK,2370,296
OK,2334,291
OK,2574,321
OK,2352,294
OK,2556,319
OK,2463,307
OK,2500,312
OK,2574,321
OK,2445,305
OK,2463,307
OK,2333,291
OK,2463,307
OK,2481,310
OK,2352,294
OK,2518,314
OK,2371,296
OK,2500,312
OK,2371,296
OK,2185,273
OK,2463,307
OK,2352,294
OK,2371,296
OK,2314,289
OK,2426,303
OK,2315,289
OK,2352,294
OK,2315,289
OK,2445,305
OK,2204,275
OK,2444,305
OK,2463,307
OK,2593,324
OK,2444,305
OK,2481,310
OK,2352,294
OK,2444,305
OK,2334,291
OK,2297,287
OK,2315,289
OK,2333,291
OK,2241,280
OK,2334,291
OK,2222,277
OK,2334,291
OK,2352,294
OK,2315,289
OK,2352,294
OK,2241,280
OK,1945,243
OK,2204,275
OK,2481,310
OK,2370,296
OK,2333,291
OK,2167,270
OK,2351,293
OK,2370,296
OK,2333,291
OK,2370,296
OK,2462,307
OK,2463,307
OK,2352,294
OK,2445,305
OK,2481,310
OK,2445,305
OK,2482,310
OK,2370,296
OK,2241,280
OK,2222,277
OK,2370,296
OK,2741,342
OK,2222,277
OK,2352,294
OK,2352,294
OK,2334,291
OK,2370,296
OK,2352,294
OK,2352,294
OK,2445,305
OK,2223,277
OK,2222,277
OK,2315,289
OK,2352,294
OK,2333,291
OK,2352,294
OK,2260,282
OK,2166,270
OK,2370,296
OK,2185,273
OK,2241,280
OK,2445,305
OK,2426,303
OK,2352,294
OK,2315,289
OK,2352,294
OK,2297,287
OK,2334,291
OK,2333,291
OK,2185,273
OK,2260,282
OK,2222,277
OK,2240,280
OK,2352,294
OK,2426,303
OK,2352,294
OK,2241,280
OK,2352,294
OK,2371,296
OK,2222,277
OK,2426,303
OK,2203,275
OK,2370,296
OK,2333,291
OK,2334,291
OK,2222,277
OK,2222,277
OK,2315,289
OK,2204,275
OK,2278,284
OK,2351,293
OK,2370,296
OK,2185,273
OK,2334,291
OK,2185,273
OK,2463,307
OK,2204,275
OK,2371,296
OK,2185,273
OK,2166,270
OK,2260,282
OK,2333,291
OK,2167,270
OK,2204,275
OK,2222,277
OK,2204,275
OK,2204,275
OK,2203,275
OK,2185,273
OK,2167,270
OK,2185,273
OK,2315,289
OK,2222,277
OK,2186,273
OK,2334,291
OK,2352,294
OK,2370,296
OK,2203,275
OK,2185,273
OK,2334,291
OK,2167,270
OK,2222,277
OK,2203,275
OK,2185,273
OK,2352,294
OK,2333,291
OK,2315,289
OK,2186,273
OK,2204,275
OK,2223,277
OK,2167,270
OK,2241,280
OK,2185,273
OK,2093,261
OK,2185,273
OK,2259,282
OK,2333,291
OK,2352,294
OK,2241,280
OK,2074,259
OK,2315,289
OK,2203,275
OK,2241,280
OK,2371,296
OK,2222,277
OK,2222,277
OK,2148,268
OK,2222,277
OK,2203,275
OK,2241,280
OK,2314,289
OK,2204,275
OK,2240,280
OK,2315,289
OK,2260,282
OK,2186,273
OK,24334,3041
OK,2334,291
OK,2056,257
OK,2203,275
OK,2315,289
OK,2204,275
OK,2241,280
OK,2222,277
OK,2204,275
OK,2222,277
OK,2185,273
OK,2204,275
OK,2204,275
OK,2240,280
OK,2092,261
OK,2259,282
OK,2240,280
OK,2222,277
OK,2351,293
OK,2371,296
OK,2241,280
OK,2223,277
OK,2055,256
OK,2093,261
OK,2260,282
OK,2074,259
OK,2259,282
OK,2260,282
OK,2204,275
OK,2222,277
OK,2334,291
OK,2185,273
OK,2240,280
OK,2259,282
OK,2203,275
OK,2111,263
OK,2241,280
OK,2204,275
OK,2092,261
OK,2222,277
OK,2260,282
OK,2055,256
OK,2222,277
OK,2203,275
OK,2056,257
OK,2333,291
OK,2259,282
